candidate_pair_id,product_id_a,retailer_a,raw_name_a,canonical_brand_a,product_type_a,category_family_a,total_quantity_a,quantity_type_a,package_type_a,is_private_label_a,overall_confidence_a,needs_review_a,product_id_b,retailer_b,raw_name_b,canonical_brand_b,product_type_b,category_family_b,total_quantity_b,quantity_type_b,package_type_b,is_private_label_b,overall_confidence_b,needs_review_b,blocking_reasons_json,shared_tokens_json,candidate_priority,title_similarity,brand_score,product_type_score,category_score,quantity_score,package_score,attribute_score,private_label_score,confidence_score,blocking_strength_score,equivalence_score,substitute_score,hard_conflicts_json,match_type,route,match_explanation
cand_000157,kr_0012,kroger,Save $1 Kroger Pepperoni Frozen Pizza 12 inch,Kroger,frozen_pizza,frozen,12.0,weight,unknown,True,0.92,False,wm_0198,walmart,"Great Value Frozen Waffles, 10 ct",Great Value,unknown,frozen,12.5,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""frozen""]",LOW,0.4615,0.85,0.5,1.0,0.85,0.7,1.0,1.0,0.8325,0.4,0.7317,0.7087,[],ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000158,kr_0013,kroger,Simple Truth Organic Gala Apples 3 lb Bag,Simple Truth,apples,produce,48.0,weight,bag,True,1.0,False,tg_0012,target,Good & Gather Organic Gala Apples - 3lb Bag,Good & Gather,apples,produce,48.0,weight,bag,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""apples"", ""gala""]",HIGH,0.7188,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9353,0.9719,[],private_label_equivalent,auto_accept_equivalent,"Matched as private_label_equivalent because both products are retailer private labels with the same product type, compatible quantity, and compatible key attributes."
cand_000159,kr_0013,kroger,Simple Truth Organic Gala Apples 3 lb Bag,Simple Truth,apples,produce,48.0,weight,bag,True,1.0,False,tg_0124,target,Good & Gather Apple Cider Vinegar - 16 fl oz,Good & Gather,apples,produce,16.0,volume,unknown,True,0.725,True,"[""private_label_same_product_type"", ""same_product_type""]",[],HIGH,0.4,0.85,1.0,1.0,0.25,0.7,0.4,1.0,0.8625,1.0,0.6475,0.6775,"[""organic_conflict"", ""pack_size_conflict"", ""quantity_type_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000160,kr_0013,kroger,Simple Truth Organic Gala Apples 3 lb Bag,Simple Truth,apples,produce,48.0,weight,bag,True,1.0,False,tg_0193,target,Market Pantry Apple Sauce Cups - 6 ct,Market Pantry,apples,produce,24.0,weight,cup,True,0.725,True,"[""private_label_same_product_type"", ""same_product_type""]",[],HIGH,0.4359,0.85,1.0,1.0,0.0,0.2,0.4,1.0,0.8625,1.0,0.5529,0.5936,"[""organic_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000161,kr_0013,kroger,Simple Truth Organic Gala Apples 3 lb Bag,Simple Truth,apples,produce,48.0,weight,bag,True,1.0,False,tg_0205,target,Good & Gather Apple Juice - 64 fl oz,Good & Gather,apples,produce,64.0,volume,unknown,True,0.725,True,"[""private_label_same_product_type"", ""same_product_type""]",[],HIGH,0.4156,0.85,1.0,1.0,0.25,0.7,0.4,1.0,0.8625,1.0,0.6498,0.6791,"[""organic_conflict"", ""pack_size_conflict"", ""quantity_type_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000162,kr_0013,kroger,Simple Truth Organic Gala Apples 3 lb Bag,Simple Truth,apples,produce,48.0,weight,bag,True,1.0,False,wf_0011,whole_foods,365 Organic Gala Apples 3 lb Bg,365,apples,produce,48.0,weight,bag,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""apples"", ""gala""]",HIGH,0.8727,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9584,0.9873,[],private_label_equivalent,auto_accept_equivalent,"Matched as private_label_equivalent because both products are retailer private labels with the same product type, compatible quantity, and compatible key attributes."
cand_000163,kr_0013,kroger,Simple Truth Organic Gala Apples 3 lb Bag,Simple Truth,apples,produce,48.0,weight,bag,True,1.0,False,wf_0044,whole_foods,Bulk Organic Gala Apples (each),365,apples,produce,1.0,count,each,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""apples"", ""gala""]",HIGH,0.76,0.85,1.0,1.0,0.25,0.2,0.4,1.0,1.0,1.0,0.6515,0.6635,"[""pack_size_conflict"", ""quantity_type_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000164,kr_0013,kroger,Simple Truth Organic Gala Apples 3 lb Bag,Simple Truth,apples,produce,48.0,weight,bag,True,1.0,False,wf_0059,whole_foods,Honeycrisp Apples per lb,unknown,apples,produce,16.0,weight,unknown,False,0.725,True,"[""same_category_shared_token"", ""same_product_type""]","[""apples""]",LOW,0.5455,0.5,1.0,1.0,0.0,0.7,0.4,0.0,0.8625,0.45,0.5393,0.5996,"[""organic_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000165,kr_0013,kroger,Simple Truth Organic Gala Apples 3 lb Bag,Simple Truth,apples,produce,48.0,weight,bag,True,1.0,False,wf_0091,whole_foods,365 Apple Cider Vinegar 16 fl oz,365,apples,produce,16.0,volume,unknown,True,0.725,True,"[""private_label_same_product_type"", ""same_product_type""]",[],HIGH,0.411,0.85,1.0,1.0,0.25,0.7,0.4,1.0,0.8625,1.0,0.6492,0.6786,"[""organic_conflict"", ""pack_size_conflict"", ""quantity_type_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000166,kr_0013,kroger,Simple Truth Organic Gala Apples 3 lb Bag,Simple Truth,apples,produce,48.0,weight,bag,True,1.0,False,wf_0160,whole_foods,365 Apple Sauce Cups 6 ct,365,apples,produce,24.0,weight,cup,True,0.725,True,"[""private_label_same_product_type"", ""same_product_type""]",[],HIGH,0.4242,0.85,1.0,1.0,0.0,0.2,0.4,1.0,0.8625,1.0,0.5511,0.5924,"[""organic_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000167,kr_0013,kroger,Simple Truth Organic Gala Apples 3 lb Bag,Simple Truth,apples,produce,48.0,weight,bag,True,1.0,False,wf_0172,whole_foods,365 Apple Juice 64 fl oz,365,apples,produce,64.0,volume,unknown,True,0.725,True,"[""private_label_same_product_type"", ""same_product_type""]",[],HIGH,0.4,0.85,1.0,1.0,0.25,0.7,0.4,1.0,0.8625,1.0,0.6475,0.6775,"[""organic_conflict"", ""pack_size_conflict"", ""quantity_type_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000168,kr_0013,kroger,Simple Truth Organic Gala Apples 3 lb Bag,Simple Truth,apples,produce,48.0,weight,bag,True,1.0,False,wf_0198,whole_foods,365 Apple Cider Vinegar 32 fl oz,365,apples,produce,32.0,volume,unknown,True,0.725,True,"[""private_label_same_product_type"", ""same_product_type""]",[],HIGH,0.411,0.85,1.0,1.0,0.25,0.7,0.4,1.0,0.8625,1.0,0.6492,0.6786,"[""organic_conflict"", ""pack_size_conflict"", ""quantity_type_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000169,kr_0013,kroger,Simple Truth Organic Gala Apples 3 lb Bag,Simple Truth,apples,produce,48.0,weight,bag,True,1.0,False,wm_0012,walmart,"Great Value Organic Gala Apples, 3 lb Bag",Great Value,apples,produce,48.0,weight,bag,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""apples"", ""gala""]",HIGH,0.7805,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9446,0.978,[],private_label_equivalent,auto_accept_equivalent,"Matched as private_label_equivalent because both products are retailer private labels with the same product type, compatible quantity, and compatible key attributes."
cand_000170,kr_0013,kroger,Simple Truth Organic Gala Apples 3 lb Bag,Simple Truth,apples,produce,48.0,weight,bag,True,1.0,False,wm_0069,walmart,"Organic Fuji Apples Loose, per lb",unknown,apples,produce,16.0,weight,unknown,False,0.725,True,"[""same_category_shared_token"", ""same_product_type""]","[""apples""]",LOW,0.68,0.5,1.0,1.0,0.0,0.7,0.4,0.0,0.8625,0.45,0.5595,0.613,"[""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000171,kr_0013,kroger,Simple Truth Organic Gala Apples 3 lb Bag,Simple Truth,apples,produce,48.0,weight,bag,True,1.0,False,wm_0081,walmart,Great Value Apple Juice 64 fl oz,Great Value,apples,produce,64.0,volume,unknown,True,0.725,True,"[""private_label_same_product_type"", ""same_product_type""]",[],HIGH,0.4658,0.85,1.0,1.0,0.25,0.7,0.4,1.0,0.8625,1.0,0.6574,0.6841,"[""organic_conflict"", ""pack_size_conflict"", ""quantity_type_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000172,kr_0013,kroger,Simple Truth Organic Gala Apples 3 lb Bag,Simple Truth,apples,produce,48.0,weight,bag,True,1.0,False,wm_0123,walmart,"Great Value Apple Cider Vinegar, 16 fl oz",Great Value,apples,produce,16.0,volume,unknown,True,0.725,True,"[""private_label_same_product_type"", ""same_product_type""]",[],HIGH,0.439,0.85,1.0,1.0,0.25,0.7,0.4,1.0,0.8625,1.0,0.6534,0.6814,"[""organic_conflict"", ""pack_size_conflict"", ""quantity_type_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000173,kr_0013,kroger,Simple Truth Organic Gala Apples 3 lb Bag,Simple Truth,apples,produce,48.0,weight,bag,True,1.0,False,wm_0192,walmart,"Great Value Apple Sauce Cups, 6 ct",Great Value,apples,produce,24.0,weight,cup,True,0.725,True,"[""private_label_same_product_type"", ""same_product_type""]",[],HIGH,0.48,0.85,1.0,1.0,0.0,0.2,0.4,1.0,0.8625,1.0,0.5595,0.598,"[""organic_conflict"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000174,kr_0013,kroger,Simple Truth Organic Gala Apples 3 lb Bag,Simple Truth,apples,produce,48.0,weight,bag,True,1.0,False,wm_0204,walmart,"Rollback Great Value Apple Juice, 64 fl oz",Great Value,apples,produce,64.0,volume,unknown,True,0.725,True,"[""private_label_same_product_type"", ""same_product_type""]",[],HIGH,0.4337,0.85,1.0,1.0,0.25,0.7,0.4,1.0,0.8625,1.0,0.6526,0.6809,"[""organic_conflict"", ""pack_size_conflict"", ""quantity_type_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_000175,kr_0014,kroger,"Kroger Lime Sparkling Water 8 ct, 12 fl oz cans",Kroger,sparkling_water,beverages,96.0,volume,can,True,1.0,False,tg_0013,target,Good & Gather Lime Sparkling Water 8 Pack 12 fl oz Cans,Good & Gather,sparkling_water,beverages,96.0,volume,can,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""lime"", ""sparkling"", ""water""]",HIGH,0.7949,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9467,0.9795,[],private_label_equivalent,auto_accept_equivalent,"Matched as private_label_equivalent because both products are retailer private labels with the same product type, compatible quantity, and compatible key attributes."
cand_000176,kr_0014,kroger,"Kroger Lime Sparkling Water 8 ct, 12 fl oz cans",Kroger,sparkling_water,beverages,96.0,volume,can,True,1.0,False,tg_0034,target,BOGO 50% off LaCroix Lime Sparkling Water 8 Pack 12oz Cans,LaCroix,sparkling_water,beverages,96.0,volume,can,False,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""lime"", ""sparkling"", ""water""]",HIGH,0.6476,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8721,0.9648,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type sparkling_water and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_000177,kr_0014,kroger,"Kroger Lime Sparkling Water 8 ct, 12 fl oz cans",Kroger,sparkling_water,beverages,96.0,volume,can,True,1.0,False,tg_0035,target,Save $1 LaCroix Lime Sparkling Water 12 Pack 12oz,LaCroix,sparkling_water,beverages,144.0,volume,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""lime"", ""sparkling"", ""water""]",MEDIUM,0.6571,0.5,1.0,1.0,0.3,0.7,1.0,0.0,0.96,0.75,0.6911,0.8057,"[""pack_size_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type sparkling_water and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_000178,kr_0014,kroger,"Kroger Lime Sparkling Water 8 ct, 12 fl oz cans",Kroger,sparkling_water,beverages,96.0,volume,can,True,1.0,False,tg_0036,target,LaCroix Pamplemousse Sparkling Water 8 Pack 12oz,LaCroix,sparkling_water,beverages,96.0,volume,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""sparkling"", ""water""]",HIGH,0.6316,0.5,1.0,1.0,1.0,0.7,0.4,0.0,0.96,1.0,0.7797,0.8132,"[""flavor_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type sparkling_water and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_000179,kr_0014,kroger,"Kroger Lime Sparkling Water 8 ct, 12 fl oz cans",Kroger,sparkling_water,beverages,96.0,volume,can,True,1.0,False,tg_0083,target,Good & Gather Sparkling Water Black Cherry 8pk,Good & Gather,sparkling_water,beverages,96.0,volume,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""sparkling"", ""water""]",HIGH,0.5591,0.85,1.0,1.0,1.0,0.7,0.4,1.0,0.96,1.0,0.8214,0.8059,"[""flavor_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type sparkling_water and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_000180,kr_0014,kroger,"Kroger Lime Sparkling Water 8 ct, 12 fl oz cans",Kroger,sparkling_water,beverages,96.0,volume,can,True,1.0,False,wf_0012,whole_foods,365 Sparkling Water Lime 8 pack 12 fl oz cans,365,sparkling_water,beverages,96.0,volume,can,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""lime"", ""sparkling"", ""water""]",HIGH,0.8889,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9608,0.9889,[],private_label_equivalent,auto_accept_equivalent,"Matched as private_label_equivalent because both products are retailer private labels with the same product type, compatible quantity, and compatible key attributes."
cand_000181,kr_0014,kroger,"Kroger Lime Sparkling Water 8 ct, 12 fl oz cans",Kroger,sparkling_water,beverages,96.0,volume,can,True,1.0,False,wf_0022,whole_foods,"LaCroix Sparkling Water, Lime, 8 x 12 fl oz cans",LaCroix,sparkling_water,beverages,96.0,volume,can,False,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""lime"", ""sparkling"", ""water""]",HIGH,0.8421,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9013,0.9842,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type sparkling_water and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_000182,kr_0014,kroger,"Kroger Lime Sparkling Water 8 ct, 12 fl oz cans",Kroger,sparkling_water,beverages,96.0,volume,can,True,1.0,False,wf_0023,whole_foods,"LaCroix Sparkling Water, Pamplemousse (Grapefruit), 8 x 12 fl oz cans",LaCroix,sparkling_water,beverages,96.0,volume,can,False,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""sparkling"", ""water""]",HIGH,0.7069,0.5,1.0,1.0,1.0,1.0,0.4,0.0,1.0,1.0,0.821,0.8507,"[""flavor_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type sparkling_water and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_000183,kr_0014,kroger,"Kroger Lime Sparkling Water 8 ct, 12 fl oz cans",Kroger,sparkling_water,beverages,96.0,volume,can,True,1.0,False,wm_0013,walmart,Great Value Lime Sparkling Water 8pk 12oz,Great Value,sparkling_water,beverages,96.0,volume,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""lime"", ""sparkling"", ""water""]",HIGH,0.7273,0.85,1.0,1.0,1.0,0.7,1.0,1.0,0.96,1.0,0.9066,0.9427,[],private_label_equivalent,auto_accept_equivalent,"Matched as private_label_equivalent because both products are retailer private labels with the same product type, compatible quantity, and compatible key attributes."
cand_000185,kr_0014,kroger,"Kroger Lime Sparkling Water 8 ct, 12 fl oz cans",Kroger,sparkling_water,beverages,96.0,volume,can,True,1.0,False,wm_0032,walmart,LaCroix Sparkling Water Lime 8-Pack 12 fl oz Cans,LaCroix,sparkling_water,beverages,96.0,volume,can,False,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""lime"", ""sparkling"", ""water""]",HIGH,0.7632,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8895,0.9763,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type sparkling_water and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_000186,kr_0014,kroger,"Kroger Lime Sparkling Water 8 ct, 12 fl oz cans",Kroger,sparkling_water,beverages,96.0,volume,can,True,1.0,False,wm_0033,walmart,LaCroix Sparkling Water Lime 12-Pack 12 fl oz,LaCroix,sparkling_water,beverages,144.0,volume,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""lime"", ""sparkling"", ""water""]",MEDIUM,0.7838,0.5,1.0,1.0,0.3,0.7,1.0,0.0,0.96,0.75,0.7101,0.8184,"[""pack_size_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type sparkling_water and similar quantity, but brands differ, so they are comparable but not exact equivalents."
