candidate_pair_id,product_id_a,retailer_a,raw_name_a,canonical_brand_a,product_type_a,category_family_a,total_quantity_a,quantity_type_a,package_type_a,is_private_label_a,overall_confidence_a,needs_review_a,product_id_b,retailer_b,raw_name_b,canonical_brand_b,product_type_b,category_family_b,total_quantity_b,quantity_type_b,package_type_b,is_private_label_b,overall_confidence_b,needs_review_b,blocking_reasons_json,shared_tokens_json,shared_token_count,same_product_type,same_category_family,same_brand,both_private_label,same_quantity_type,quantity_ratio,quantity_compatible,candidate_priority
cand_001213,kr_0086,kroger,Private Selection Sharp Cheddar Cheese 8 oz,Private Selection,cheese,cheese,8.0,weight,unknown,False,1.0,False,tg_0175,target,Good & Gather Cottage Cheese - 16 oz,Good & Gather,cheese,cheese,16.0,weight,unknown,True,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.5,False,LOW
cand_001214,kr_0086,kroger,Private Selection Sharp Cheddar Cheese 8 oz,Private Selection,cheese,cheese,8.0,weight,unknown,False,1.0,False,tg_0176,target,Market Pantry Ricotta Cheese - 15 oz,Market Pantry,cheese,cheese,15.0,weight,unknown,True,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.5333,False,LOW
cand_001215,kr_0086,kroger,Private Selection Sharp Cheddar Cheese 8 oz,Private Selection,cheese,cheese,8.0,weight,unknown,False,1.0,False,tg_0177,target,Market Pantry String Cheese Mozzarella - 12 ct,Market Pantry,cheese,cheese,12.0,count,unknown,True,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,False,0.6667,False,LOW
cand_001216,kr_0086,kroger,Private Selection Sharp Cheddar Cheese 8 oz,Private Selection,cheese,cheese,8.0,weight,unknown,False,1.0,False,tg_0178,target,Market Pantry Sliced Swiss Cheese - 8 oz,Market Pantry,cheese,cheese,8.0,weight,unknown,True,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,1.0,True,HIGH
cand_001217,kr_0086,kroger,Private Selection Sharp Cheddar Cheese 8 oz,Private Selection,cheese,cheese,8.0,weight,unknown,False,1.0,False,tg_0200,target,Good & Gather Frozen Cheese Pizza - 12 inch,Good & Gather,cheese,cheese,12.0,weight,unknown,True,0.85,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.6667,False,LOW
cand_001218,kr_0086,kroger,Private Selection Sharp Cheddar Cheese 8 oz,Private Selection,cheese,cheese,8.0,weight,unknown,False,1.0,False,tg_0201,target,Save 20% Market Pantry Frozen Burritos Bean Cheese - 8 ct,Market Pantry,cheese,cheese,32.0,weight,unknown,True,0.85,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.25,False,LOW
cand_001219,kr_0086,kroger,Private Selection Sharp Cheddar Cheese 8 oz,Private Selection,cheese,cheese,8.0,weight,unknown,False,1.0,False,wf_0054,whole_foods,Manchego Cheese 1/4 lb wedge,Whole Foods,cheese,cheese,4.0,weight,unknown,False,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.5,False,LOW
cand_001220,kr_0086,kroger,Private Selection Sharp Cheddar Cheese 8 oz,Private Selection,cheese,cheese,8.0,weight,unknown,False,1.0,False,wf_0055,whole_foods,Burrata Cheese 8 oz tub,Belgioioso,cheese,cheese,8.0,weight,tub,False,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,1.0,True,HIGH
cand_001221,kr_0086,kroger,Private Selection Sharp Cheddar Cheese 8 oz,Private Selection,cheese,cheese,8.0,weight,unknown,False,1.0,False,wf_0142,whole_foods,365 Cottage Cheese 16 oz,365,cheese,cheese,16.0,weight,unknown,True,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.5,False,LOW
cand_001222,kr_0086,kroger,Private Selection Sharp Cheddar Cheese 8 oz,Private Selection,cheese,cheese,8.0,weight,unknown,False,1.0,False,wf_0143,whole_foods,365 Ricotta Cheese 15 oz,365,cheese,cheese,15.0,weight,unknown,True,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.5333,False,LOW
cand_001223,kr_0086,kroger,Private Selection Sharp Cheddar Cheese 8 oz,Private Selection,cheese,cheese,8.0,weight,unknown,False,1.0,False,wf_0144,whole_foods,365 String Cheese Mozzarella 12 ct,365,cheese,cheese,12.0,count,unknown,True,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,False,0.6667,False,LOW
cand_001224,kr_0086,kroger,Private Selection Sharp Cheddar Cheese 8 oz,Private Selection,cheese,cheese,8.0,weight,unknown,False,1.0,False,wf_0145,whole_foods,365 Sliced Swiss Cheese 8 oz,365,cheese,cheese,8.0,weight,unknown,True,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,1.0,True,HIGH
cand_001225,kr_0086,kroger,Private Selection Sharp Cheddar Cheese 8 oz,Private Selection,cheese,cheese,8.0,weight,unknown,False,1.0,False,wf_0167,whole_foods,365 Frozen Cheese Pizza 12 inch,365,cheese,cheese,12.0,weight,unknown,True,0.85,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.6667,False,LOW
cand_001226,kr_0086,kroger,Private Selection Sharp Cheddar Cheese 8 oz,Private Selection,cheese,cheese,8.0,weight,unknown,False,1.0,False,wf_0168,whole_foods,365 Frozen Burritos Bean Cheese 8 ct,365,cheese,cheese,32.0,weight,unknown,True,0.85,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.25,False,LOW
cand_001227,kr_0086,kroger,Private Selection Sharp Cheddar Cheese 8 oz,Private Selection,cheese,cheese,8.0,weight,unknown,False,1.0,False,wm_0016,walmart,"Great Value Finely Shredded Mild Cheddar Cheese, 8 oz",Great Value,cheese,cheese,8.0,weight,unknown,True,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheddar"", ""cheese""]",2,True,True,False,False,True,1.0,True,HIGH
cand_001228,kr_0086,kroger,Private Selection Sharp Cheddar Cheese 8 oz,Private Selection,cheese,cheese,8.0,weight,unknown,False,1.0,False,wm_0023,walmart,"Save $1 Great Value Original Cream Cheese, 8 oz",Great Value,cheese,cheese,8.0,weight,unknown,True,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,1.0,True,HIGH
cand_001229,kr_0086,kroger,Private Selection Sharp Cheddar Cheese 8 oz,Private Selection,cheese,cheese,8.0,weight,unknown,False,1.0,False,wm_0047,walmart,"Doritos Nacho Cheese Flavored Tortilla Chips, 9.25 oz",Doritos,cheese,cheese,9.25,weight,unknown,False,0.85,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.8649,True,HIGH
cand_001230,kr_0086,kroger,Private Selection Sharp Cheddar Cheese 8 oz,Private Selection,cheese,cheese,8.0,weight,unknown,False,1.0,False,wm_0056,walmart,"Kraft Original Mac & Cheese Dinner, 7.25 oz",Kraft,cheese,cheese,7.25,weight,unknown,False,0.85,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.9062,True,HIGH
cand_001231,kr_0086,kroger,Private Selection Sharp Cheddar Cheese 8 oz,Private Selection,cheese,cheese,8.0,weight,unknown,False,1.0,False,wm_0106,walmart,Great Value Sliced American Cheese 24 ct,Great Value,cheese,cheese,24.0,count,unknown,True,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,False,0.3333,False,LOW
cand_001232,kr_0086,kroger,Private Selection Sharp Cheddar Cheese 8 oz,Private Selection,cheese,cheese,8.0,weight,unknown,False,1.0,False,wm_0174,walmart,"Great Value Cottage Cheese, 16 oz",Great Value,cheese,cheese,16.0,weight,unknown,True,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.5,False,LOW
cand_001233,kr_0086,kroger,Private Selection Sharp Cheddar Cheese 8 oz,Private Selection,cheese,cheese,8.0,weight,unknown,False,1.0,False,wm_0175,walmart,"Save $2 Great Value Ricotta Cheese, 15 oz",Great Value,cheese,cheese,15.0,weight,unknown,True,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.5333,False,LOW
cand_001234,kr_0086,kroger,Private Selection Sharp Cheddar Cheese 8 oz,Private Selection,cheese,cheese,8.0,weight,unknown,False,1.0,False,wm_0176,walmart,"Great Value String Cheese Mozzarella, 12 ct",Great Value,cheese,cheese,12.0,count,unknown,True,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,False,0.6667,False,LOW
cand_001235,kr_0086,kroger,Private Selection Sharp Cheddar Cheese 8 oz,Private Selection,cheese,cheese,8.0,weight,unknown,False,1.0,False,wm_0177,walmart,"Great Value Sliced Swiss Cheese, 8 oz",Great Value,cheese,cheese,8.0,weight,unknown,True,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,1.0,True,HIGH
cand_001236,kr_0086,kroger,Private Selection Sharp Cheddar Cheese 8 oz,Private Selection,cheese,cheese,8.0,weight,unknown,False,1.0,False,wm_0199,walmart,"Great Value Frozen Cheese Pizza, 12 inch",Great Value,cheese,cheese,12.0,weight,unknown,True,0.85,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.6667,False,LOW
cand_001237,kr_0086,kroger,Private Selection Sharp Cheddar Cheese 8 oz,Private Selection,cheese,cheese,8.0,weight,unknown,False,1.0,False,wm_0200,walmart,"Great Value Frozen Burritos Bean Cheese, 8 ct",Great Value,cheese,cheese,32.0,weight,unknown,True,0.85,False,"[""same_category_shared_token"", ""same_product_type""]","[""cheese""]",1,True,True,False,False,True,0.25,False,LOW
cand_001238,kr_0087,kroger,Kroger Whole Wheat Pasta Penne 16 oz,Kroger,pasta,pantry,16.0,weight,unknown,True,0.92,False,tg_0021,target,G0od & Gather Spaghetti - 16oz,Good & Gather,pasta,pantry,16.0,weight,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_product_type""]",[],0,True,True,False,True,True,1.0,True,HIGH
cand_001239,kr_0087,kroger,Kroger Whole Wheat Pasta Penne 16 oz,Kroger,pasta,pantry,16.0,weight,unknown,True,0.92,False,tg_0062,target,Barilla Spaghetti Pasta - 16oz,Barilla,pasta,pantry,16.0,weight,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""pasta""]",1,True,True,False,False,True,1.0,True,HIGH
cand_001240,kr_0087,kroger,Kroger Whole Wheat Pasta Penne 16 oz,Kroger,pasta,pantry,16.0,weight,unknown,True,0.92,False,tg_0152,target,Market Pantry Penne Pasta - 16 oz,Market Pantry,pasta,pantry,16.0,weight,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""pasta"", ""penne""]",2,True,True,False,True,True,1.0,True,HIGH
cand_001241,kr_0087,kroger,Kroger Whole Wheat Pasta Penne 16 oz,Kroger,pasta,pantry,16.0,weight,unknown,True,0.92,False,tg_0153,target,Good & Gather Rotini Pasta - 16 oz,Good & Gather,pasta,pantry,16.0,weight,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""pasta""]",1,True,True,False,True,True,1.0,True,HIGH
cand_001242,kr_0087,kroger,Kroger Whole Wheat Pasta Penne 16 oz,Kroger,pasta,pantry,16.0,weight,unknown,True,0.92,False,wf_0017,whole_foods,365 Spaghetti Pasta 16 oz,365,pasta,pantry,16.0,weight,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""pasta""]",1,True,True,False,True,True,1.0,True,HIGH
cand_001243,kr_0087,kroger,Kroger Whole Wheat Pasta Penne 16 oz,Kroger,pasta,pantry,16.0,weight,unknown,True,0.92,False,wf_0034,whole_foods,Barilla Spaghetti Pasta 16 oz,Barilla,pasta,pantry,16.0,weight,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""pasta""]",1,True,True,False,False,True,1.0,True,HIGH
cand_001244,kr_0087,kroger,Kroger Whole Wheat Pasta Penne 16 oz,Kroger,pasta,pantry,16.0,weight,unknown,True,0.92,False,wf_0119,whole_foods,365 Penne Pasta 16 oz,365,pasta,pantry,16.0,weight,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""pasta"", ""penne""]",2,True,True,False,True,True,1.0,True,HIGH
cand_001245,kr_0087,kroger,Kroger Whole Wheat Pasta Penne 16 oz,Kroger,pasta,pantry,16.0,weight,unknown,True,0.92,False,wf_0120,whole_foods,365 Rotini Pasta 16 oz,365,pasta,pantry,16.0,weight,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""pasta""]",1,True,True,False,True,True,1.0,True,HIGH
cand_001246,kr_0087,kroger,Kroger Whole Wheat Pasta Penne 16 oz,Kroger,pasta,pantry,16.0,weight,unknown,True,0.92,False,wm_0020,walmart,"Great Value Spaghetti Pasta, 16 oz",Great Value,pasta,pantry,16.0,weight,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""pasta""]",1,True,True,False,True,True,1.0,True,HIGH
cand_001247,kr_0087,kroger,Kroger Whole Wheat Pasta Penne 16 oz,Kroger,pasta,pantry,16.0,weight,unknown,True,0.92,False,wm_0057,walmart,"Barilla Spaghetti, 16 oz",Barilla,pasta,pantry,16.0,weight,unknown,False,0.92,False,"[""same_product_type""]",[],0,True,True,False,False,True,1.0,True,HIGH
cand_001248,kr_0087,kroger,Kroger Whole Wheat Pasta Penne 16 oz,Kroger,pasta,pantry,16.0,weight,unknown,True,0.92,False,wm_0096,walmart,Great Value Pasta Sauce Marinara 24 oz,Great Value,pasta,pantry,24.0,weight,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""pasta""]",1,True,True,False,True,True,0.6667,False,HIGH
cand_001249,kr_0087,kroger,Kroger Whole Wheat Pasta Penne 16 oz,Kroger,pasta,pantry,16.0,weight,unknown,True,0.92,False,wm_0151,walmart,"Great Value Penne Pasta, 16 oz",Great Value,pasta,pantry,16.0,weight,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""pasta"", ""penne""]",2,True,True,False,True,True,1.0,True,HIGH
cand_001250,kr_0087,kroger,Kroger Whole Wheat Pasta Penne 16 oz,Kroger,pasta,pantry,16.0,weight,unknown,True,0.92,False,wm_0152,walmart,"Great Value Rotini Pasta, 16 oz",Great Value,pasta,pantry,16.0,weight,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""pasta""]",1,True,True,False,True,True,1.0,True,HIGH
cand_001251,kr_0088,kroger,Simple Truth Organic Honey 12 oz,Simple Truth,honey,pantry,12.0,weight,unknown,True,0.92,False,tg_0026,target,Good & Gather Pure Honey 12oz Squeeze Bottle,Good & Gather,honey,pantry,12.0,weight,bottle,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""honey""]",1,True,True,False,True,True,1.0,True,HIGH
cand_001252,kr_0088,kroger,Simple Truth Organic Honey 12 oz,Simple Truth,honey,pantry,12.0,weight,unknown,True,0.92,False,tg_0049,target,Honey Nut Cheerios Breakfast Cereal - 10.8oz,Cheerios,cereal,pantry,10.8,weight,unknown,False,0.92,False,"[""same_category_shared_token""]","[""honey""]",1,False,True,False,False,True,0.9,True,LOW
cand_001253,kr_0088,kroger,Simple Truth Organic Honey 12 oz,Simple Truth,honey,pantry,12.0,weight,unknown,True,0.92,False,tg_0183,target,Market Pantry Honey Nut Granola - 12 oz,Market Pantry,honey,pantry,12.0,weight,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""honey""]",1,True,True,False,True,True,1.0,True,HIGH
cand_001254,kr_0088,kroger,Simple Truth Organic Honey 12 oz,Simple Truth,honey,pantry,12.0,weight,unknown,True,0.92,False,wf_0019,whole_foods,Prime member deal 365 Pure Honey 12 oz Squeeze Bottle,365,honey,pantry,12.0,weight,bottle,True,1.0,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""honey""]",1,True,True,False,True,True,1.0,True,HIGH
cand_001255,kr_0088,kroger,Simple Truth Organic Honey 12 oz,Simple Truth,honey,pantry,12.0,weight,unknown,True,0.92,False,wf_0150,whole_foods,365 Honey Nut Granola 12 oz,365,honey,pantry,12.0,weight,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""honey""]",1,True,True,False,True,True,1.0,True,HIGH
cand_001256,kr_0088,kroger,Simple Truth Organic Honey 12 oz,Simple Truth,honey,pantry,12.0,weight,unknown,True,0.92,False,wm_0043,walmart,"Honey Nut Cheerios Cereal, 10.8 oz",Cheerios,cereal,pantry,10.8,weight,unknown,False,0.92,False,"[""same_category_shared_token""]","[""honey""]",1,False,True,False,False,True,0.9,True,LOW
cand_001257,kr_0088,kroger,Simple Truth Organic Honey 12 oz,Simple Truth,honey,pantry,12.0,weight,unknown,True,0.92,False,wm_0182,walmart,"Great Value Honey Nut Granola, 12 oz",Great Value,honey,pantry,12.0,weight,unknown,True,0.92,False,"[""private_label_same_product_type"", ""same_category_shared_token"", ""same_product_type""]","[""honey""]",1,True,True,False,True,True,1.0,True,HIGH
cand_001258,kr_0089,kroger,Kroger Pancake Mix Original 32 oz,Kroger,unknown,pantry,32.0,weight,unknown,True,0.745,True,tg_0134,target,Good & Gather Pancake Syrup - 24 fl oz,Good & Gather,unknown,pantry,24.0,volume,unknown,True,0.745,True,"[""same_category_shared_token""]","[""pancake""]",1,False,True,False,True,False,0.75,False,LOW
cand_001259,kr_0089,kroger,Kroger Pancake Mix Original 32 oz,Kroger,unknown,pantry,32.0,weight,unknown,True,0.745,True,tg_0164,target,Good & Gather Pancake Mix Original - 32 oz,Good & Gather,unknown,pantry,32.0,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""mix"", ""pancake""]",2,False,True,False,True,True,1.0,True,MEDIUM
cand_001260,kr_0089,kroger,Kroger Pancake Mix Original 32 oz,Kroger,unknown,pantry,32.0,weight,unknown,True,0.745,True,wf_0101,whole_foods,Save $1 365 Pancake Syrup 24 fl oz,365,unknown,pantry,24.0,volume,unknown,True,0.745,True,"[""same_category_shared_token""]","[""pancake""]",1,False,True,False,True,False,0.75,False,LOW
cand_001261,kr_0089,kroger,Kroger Pancake Mix Original 32 oz,Kroger,unknown,pantry,32.0,weight,unknown,True,0.745,True,wf_0131,whole_foods,365 Pancake Mix Original 32 oz,365,unknown,pantry,32.0,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""mix"", ""pancake""]",2,False,True,False,True,True,1.0,True,MEDIUM
cand_001262,kr_0089,kroger,Kroger Pancake Mix Original 32 oz,Kroger,unknown,pantry,32.0,weight,unknown,True,0.745,True,wf_0208,whole_foods,365 Pancake Syrup 24 fl oz,365,unknown,pantry,24.0,volume,unknown,True,0.745,True,"[""same_category_shared_token""]","[""pancake""]",1,False,True,False,True,False,0.75,False,LOW
cand_001263,kr_0089,kroger,Kroger Pancake Mix Original 32 oz,Kroger,unknown,pantry,32.0,weight,unknown,True,0.745,True,wm_0133,walmart,"Great Value Pancake Syrup, 24 fl oz",Great Value,unknown,pantry,24.0,volume,unknown,True,0.745,True,"[""same_category_shared_token""]","[""pancake""]",1,False,True,False,True,False,0.75,False,LOW
cand_001264,kr_0089,kroger,Kroger Pancake Mix Original 32 oz,Kroger,unknown,pantry,32.0,weight,unknown,True,0.745,True,wm_0163,walmart,"Great Value Pancake Mix Original, 32 oz",Great Value,unknown,pantry,32.0,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""mix"", ""pancake""]",2,False,True,False,True,True,1.0,True,MEDIUM
cand_001265,kr_0090,kroger,Kroger Frozen Mixed Vegetables 12 oz,Kroger,unknown,frozen,12.0,weight,unknown,True,0.745,True,tg_0011,target,Market Pantry Pepperoni Frozen Pizza 12in,Market Pantry,frozen_pizza,frozen,12.0,weight,unknown,True,0.92,False,"[""same_category_shared_token""]","[""frozen""]",1,False,True,False,True,True,1.0,True,LOW
